season,round,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time,driver_age,circuit_id_BAK,circuit_id_albert_park,circuit_id_americas,circuit_id_bahrain,circuit_id_catalunya,circuit_id_hockenheimring,circuit_id_hungaroring,circuit_id_interlagos,circuit_id_marina_bay,circuit_id_monaco,circuit_id_monza,circuit_id_red_bull_ring,circuit_id_rodriguez,circuit_id_sepang,circuit_id_shanghai,circuit_id_silverstone,circuit_id_sochi,circuit_id_spa,circuit_id_suzuka,circuit_id_villeneuve,circuit_id_yas_marina,nationality_Australian,nationality_British,nationality_Canadian,nationality_Finnish,nationality_French,nationality_German,nationality_Mexican,nationality_Russian,nationality_Spanish,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams
2017,5,False,False,False,False,False,raikkonen,4,20,49,0,4,153.0,2,2,135,2,2,0.30000000000001137,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,5,False,False,False,False,False,max_verstappen,5,19,35,0,5,72.0,0,3,57,0,3,0.6000000000000085,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,5,False,False,False,False,False,ricciardo,6,3,22,0,6,72.0,0,3,57,0,3,1.1000000000000085,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,5,False,False,False,False,False,alonso,7,12,0,0,20,0.0,0,10,0,0,10,1.9000000000000057,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017,5,False,False,False,False,False,perez,8,4,22,0,7,53.0,0,4,31,0,4,2.0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,False,False,False,False,False,massa,9,13,18,0,8,18.0,0,6,18,0,5,2.1000000000000085,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,5,False,False,False,False,False,ocon,10,5,9,0,10,53.0,0,4,31,0,4,2.200000000000003,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,5,False,False,False,False,False,kevin_magnussen,11,14,4,0,13,9.0,0,8,8,0,7,2.200000000000003,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,5,False,False,False,False,False,sainz,12,7,11,0,9,21.0,0,5,13,0,6,2.3000000000000114,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2017,5,False,False,False,False,False,hulkenberg,13,6,6,0,11,14.0,0,7,6,0,8,2.3000000000000114,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,5,False,False,False,False,False,grosjean,14,10,4,0,12,9.0,0,8,8,0,7,2.4000000000000057,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,5,False,False,False,False,False,wehrlein,15,8,0,0,15,4.0,0,9,0,0,9,2.700000000000003,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,False,False,False,False,False,ericsson,16,11,0,0,21,4.0,0,9,0,0,9,3.200000000000003,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,5,False,False,False,False,False,jolyon_palmer,17,15,0,0,18,14.0,0,7,6,0,8,3.3000000000000114,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,5,False,False,False,False,False,stroll,18,16,0,0,16,18.0,0,6,18,0,5,3.3000000000000114,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,5,False,False,False,False,False,kvyat,19,9,2,0,14,21.0,0,5,13,0,6,3.6000000000000085,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,5,False,False,False,False,False,vandoorne,20,18,0,0,19,0.0,0,10,0,0,10,3.4000000000000057,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,6,False,False,False,False,False,raikkonen,1,2,49,0,4,196.0,3,1,153,2,2,0.0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,6,False,False,False,False,False,vettel,2,1,104,2,1,196.0,3,1,153,2,2,0.0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,6,False,False,False,False,False,bottas,3,4,63,1,3,179.0,3,2,161,3,1,0.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,6,False,False,False,False,False,max_verstappen,4,5,35,0,6,97.0,0,3,72,0,3,0.29999999999999716,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,6,False,False,False,False,False,ricciardo,5,3,37,0,5,97.0,0,3,72,0,3,0.7999999999999972,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,6,False,False,False,False,False,sainz,6,6,17,0,10,29.0,0,5,21,0,5,1.0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2017,6,False,False,False,False,False,perez,7,13,34,0,7,53.0,0,4,53,0,4,1.0999999999999943,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,6,False,False,False,False,False,grosjean,8,8,5,0,12,14.0,0,8,9,0,8,1.0999999999999943,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,6,False,False,False,False,False,kvyat,9,14,4,0,15,29.0,0,5,21,0,5,1.2999999999999972,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,6,False,False,False,False,False,hulkenberg,10,20,14,0,11,14.0,0,7,14,0,7,1.3999999999999915,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,6,False,False,False,False,False,kevin_magnussen,11,10,4,0,14,14.0,0,8,9,0,8,1.7999999999999972,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,6,False,False,False,False,False,hamilton,13,7,98,2,2,179.0,3,2,161,3,1,1.8999999999999915,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,6,False,False,False,False,False,massa,14,9,18,0,9,20.0,0,6,18,0,6,8.299999999999997,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,6,False,False,False,False,False,ocon,15,12,19,0,8,53.0,0,4,53,0,4,1.8999999999999915,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,6,False,False,False,False,False,jolyon_palmer,16,11,0,0,20,14.0,0,7,14,0,7,2.5,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,6,False,False,False,False,False,stroll,17,15,0,0,17,20.0,0,6,18,0,6,2.700000000000003,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,6,False,False,False,False,False,wehrlein,18,19,4,0,13,4.0,0,9,4,0,9,3.0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,6,False,False,False,False,False,ericsson,19,17,0,0,16,4.0,0,9,4,0,9,3.0999999999999943,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,7,True,False,False,False,False,hamilton,1,1,104,2,2,222.0,4,1,179,3,2,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,True,False,False,False,False,vettel,2,4,129,3,1,214.0,3,2,196,3,1,0.29999999999999716,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,7,True,False,False,False,False,bottas,3,2,75,1,3,222.0,4,1,179,3,2,0.7000000000000028,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,7,True,False,False,False,False,raikkonen,4,7,67,0,4,214.0,3,2,196,3,1,0.7999999999999972,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,7,True,False,False,False,False,max_verstappen,5,18,45,0,6,112.0,0,3,97,0,3,0.9000000000000057,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,7,True,False,False,False,False,ricciardo,6,3,52,0,5,112.0,0,3,97,0,3,1.0999999999999943,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,7,True,False,False,False,False,massa,7,19,20,0,9,22.0,0,6,20,0,6,1.4000000000000057,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,7,True,False,False,False,False,perez,8,5,34,0,7,71.0,0,4,53,0,4,1.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,True,False,False,False,False,ocon,9,6,19,0,10,71.0,0,4,53,0,4,1.5999999999999943,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,True,False,False,False,False,hulkenberg,10,8,14,0,11,18.0,0,7,14,0,7,1.7999999999999972,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,7,True,False,False,False,False,kvyat,11,17,4,0,15,29.0,0,5,29,0,5,2.200000000000003,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,7,True,False,False,False,False,alonso,12,16,0,0,19,0.0,0,10,0,0,10,2.200000000000003,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017,7,True,False,False,False,False,sainz,13,20,25,0,8,29.0,0,5,29,0,5,2.299999999999997,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2017,7,True,False,False,False,False,grosjean,14,10,9,0,12,15.0,0,8,14,0,8,2.299999999999997,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,7,True,False,False,False,False,jolyon_palmer,15,11,0,0,16,18.0,0,7,14,0,7,2.799999999999997,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,7,True,False,False,False,False,vandoorne,16,14,0,0,21,0.0,0,10,0,0,10,2.700000000000003,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,7,True,False,False,False,False,stroll,17,9,0,0,18,22.0,0,6,20,0,6,2.700000000000003,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,7,True,False,False,False,False,kevin_magnussen,18,12,5,0,13,15.0,0,8,14,0,8,2.799999999999997,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,7,True,False,False,False,False,ericsson,19,13,0,0,17,4.0,0,9,4,0,9,3.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,True,False,False,False,False,hamilton,1,5,129,3,2,250.0,4,1,222,4,1,0.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,True,False,False,False,False,bottas,2,2,93,1,3,250.0,4,1,222,4,1,0.4000000000000057,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,8,True,False,False,False,False,raikkonen,3,14,73,0,4,226.0,3,2,214,3,2,1.1000000000000085,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,8,True,False,False,False,False,vettel,4,4,141,3,1,226.0,3,2,214,3,2,1.2000000000000028,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,8,True,False,False,False,False,max_verstappen,5,18,45,0,6,137.0,1,3,112,0,3,1.3000000000000114,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,8,True,False,False,False,False,perez,6,15,44,0,7,79.0,0,4,71,0,4,1.5,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,8,True,False,False,False,False,ocon,7,6,27,0,8,79.0,0,4,71,0,4,1.6000000000000085,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,8,True,False,False,False,False,stroll,8,3,2,0,16,37.0,0,5,22,0,6,2.200000000000003,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8,True,False,False,False,False,massa,9,16,20,0,10,37.0,0,5,22,0,6,2.200000000000003,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,8,True,False,False,False,False,ricciardo,10,1,67,0,5,137.0,1,3,112,0,3,2.8000000000000114,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,8,True,False,False,False,False,kvyat,11,19,4,0,15,33.0,0,6,29,0,5,2.6000000000000085,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,8,True,False,False,False,False,kevin_magnussen,12,7,5,0,13,21.0,0,7,15,0,8,3.200000000000003,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,8,True,False,False,False,False,hulkenberg,13,17,18,0,11,18.0,0,8,18,0,7,3.700000000000003,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,8,True,False,False,False,False,wehrlein,14,10,4,0,14,5.0,0,9,4,0,9,4.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,True,False,False,False,False,sainz,15,8,25,0,9,33.0,0,6,29,0,5,2.700000000000003,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2017,8,True,False,False,False,False,grosjean,16,13,10,0,12,21.0,0,7,15,0,8,3.9000000000000057,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,8,True,False,False,False,False,ericsson,17,11,0,0,18,5.0,0,9,4,0,9,4.200000000000003,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,8,True,False,False,False,False,vandoorne,18,12,0,0,21,2.0,0,10,0,0,10,4.400000000000006,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,8,True,False,False,False,False,alonso,19,9,0,0,19,2.0,0,10,0,0,10,3.700000000000003,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017,9,False,False,False,False,True,bottas,1,1,111,1,3,287.0,5,1,250,4,1,0.0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,9,False,False,False,False,True,vettel,2,2,153,3,1,254.0,3,2,226,3,2,0.0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,9,False,False,False,False,True,raikkonen,3,5,73,0,5,254.0,3,2,226,3,2,0.5,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,9,False,False,False,False,True,ricciardo,4,3,92,1,4,152.0,1,3,137,1,3,0.6000000000000085,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,9,False,False,False,False,True,max_verstappen,5,20,45,0,6,152.0,1,3,137,1,3,0.7000000000000028,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,9,False,False,False,False,True,grosjean,6,6,10,0,14,29.0,0,7,21,0,7,1.2000000000000028,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,9,False,False,False,False,True,perez,7,7,44,0,7,89.0,0,4,79,0,4,1.2999999999999972,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,9,False,False,False,False,True,hamilton,8,4,139,3,2,287.0,5,1,250,4,1,0.10000000000000853,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,9,False,False,False,False,True,ocon,9,8,35,0,8,89.0,0,4,79,0,4,1.4000000000000057,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,9,False,False,False,False,True,sainz,10,17,29,0,9,33.0,0,6,33,0,6,1.4000000000000057,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2017,9,False,False,False,False,True,hulkenberg,11,13,18,0,11,18.0,0,8,18,0,8,1.2999999999999972,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,9,False,False,False,False,True,alonso,12,19,2,0,17,2.0,0,10,2,0,10,1.2999999999999972,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017,9,False,False,False,False,True,vandoorne,13,12,0,0,20,2.0,0,10,2,0,10,1.4000000000000057,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,9,False,False,False,False,True,kvyat,14,16,4,0,16,33.0,0,6,33,0,6,1.6000000000000085,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,9,False,False,False,False,True,jolyon_palmer,16,11,0,0,18,18.0,0,8,18,0,8,2.0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,9,False,False,False,False,True,massa,17,9,20,0,10,40.0,0,5,37,0,5,2.200000000000003,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,9,False,False,False,False,True,stroll,18,10,17,0,12,40.0,0,5,37,0,5,2.299999999999997,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,9,False,False,False,False,True,ericsson,19,15,0,0,19,5.0,0,9,5,0,9,2.6000000000000085,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,10,False,False,False,False,True,hamilton,1,1,151,3,2,330.0,6,1,287,5,1,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,10,False,False,False,False,True,raikkonen,2,3,83,0,5,275.0,3,2,254,3,2,0.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,10,False,False,False,False,True,vettel,3,7,171,3,1,275.0,3,2,254,3,2,0.8000000000000114,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,10,False,False,False,False,True,max_verstappen,4,4,45,0,7,174.0,1,3,152,1,3,1.5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,10,False,False,False,False,True,hulkenberg,5,6,18,0,12,26.0,0,8,18,0,8,2.3000000000000114,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,10,False,False,False,False,True,perez,6,9,50,0,6,95.0,0,4,89,0,4,2.3000000000000114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017,10,False,False,False,False,True,ocon,7,8,39,0,8,95.0,0,4,89,0,4,2.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,10,False,False,False,False,True,vandoorne,8,11,0,0,20,2.0,0,10,2,0,10,2.8000000000000114,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,10,False,False,False,False,True,bottas,9,2,136,2,3,330.0,6,1,287,5,1,0.8000000000000114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
